time,site_names,counter,discharge,fountain_pressure,site_name,temperature,timestamp,water_temp,wind
2024-11-20 10:21:37.972000000,Ay,2.0,0.0,110.3,Ay,3.3,2024-11-20 15:41,,0.0
2024-11-20 15:41:00.000000000,Ay,2.0,0.0,110.3,Ay,3.3,2024-11-20 15:41,0.0,0.0
2024-11-20 15:41:00.000000000,ZK,2.0,0.0,110.3,ZK,3.3,2024-11-20 15:41,0.0,0.0
2024-11-21 04:31:16.479000000,Ay,2.0,0.0,110.1,Ay,1.5,2024-11-21 10:01,0.0,0.3
2024-11-21 04:52:09.950000000,Ay,2.0,0.0,110.2,Ay,2.3,2024-11-21 10:21,0.0,0.0
2024-11-21 05:05:57.649000000,Ig,1.0,0.0,87.0,Ig,-1.7,2024-11-21 10:30,-2.6,1.8
2024-11-21 05:10:16.736000000,Ay,2.0,0.0,110.7,Ay,1.7,2024-11-21 10:41,0.0,0.5
2024-11-21 05:20:44.945000000,Ig,2.0,0.0,87.3,Ig,-1.0,2024-11-21 10:50,3.4,2.0
2024-11-21 05:31:15.735000000,Ay,2.0,0.0,111.9,Ay,2.9,2024-11-21 11:01,0.0,0.1
2024-11-21 05:41:44.877000000,Ig,2.0,0.0,87.4,Ig,1.2,2024-11-21 11:10,3.8,0.5
2024-11-21 05:52:17.109000000,Ay,2.0,0.0,111.5,Ay,3.3,2024-11-21 11:21,0.0,0.4
2024-11-21 05:59:44.239000000,Ig,2.0,0.0,87.4,Ig,1.6,2024-11-21 11:30,4.0,1.8
2024-11-21 06:10:10.668000000,Ay,2.0,0.0,110.8,Ay,2.9,2024-11-21 11:41,0.0,1.5
2024-11-21 06:20:47.402000000,Ig,2.0,0.0,87.5,Ig,1.9,2024-11-21 11:50,4.0,1.3
2024-11-21 06:31:11.627000000,Ay,2.0,0.0,109.2,Ay,3.4,2024-11-21 12:01,0.0,0.0
2024-11-21 06:41:45.458000000,Ig,2.0,0.0,90.1,Ig,1.7,2024-11-21 12:10,4.0,2.8
2024-11-21 06:52:15.501000000,Ay,2.0,0.0,110.4,Ay,2.9,2024-11-21 12:21,0.0,1.2
2024-11-21 07:00:40.484000000,Ig,2.0,0.0,90.2,Ig,2.6,2024-11-21 12:30,4.2,2.2
2024-11-21 07:10:10.965000000,Ay,2.0,0.0,109.5,Ay,2.8,2024-11-21 12:41,0.0,0.9
2024-11-21 07:20:59.348000000,Ig,2.0,0.0,90.9,Ig,2.9,2024-11-21 12:50,4.2,2.3
2024-11-21 07:21:22.762000000,Ig,2.0,0.0,90.9,Ig,2.9,2024-11-21 12:50,4.2,2.3
2024-11-21 07:31:15.080000000,Ay,2.0,0.0,108.9,Ay,2.9,2024-11-21 13:01,0.0,0.6
2024-11-21 07:41:51.839000000,Ig,2.0,0.0,90.8,Ig,3.5,2024-11-21 13:10,4.3,1.4
2024-11-21 07:52:15.127000000,Ay,2.0,0.0,109.6,Ay,2.9,2024-11-21 13:21,0.0,0.2
2024-11-21 08:10:09.100000000,Ay,2.0,0.0,110.5,Ay,2.9,2024-11-21 13:41,0.0,0.5
2024-11-21 08:20:46.798000000,Ig,2.0,0.0,90.9,Ig,3.9,2024-11-21 13:50,4.2,1.6
2024-11-21 08:31:15.224000000,Ay,2.0,0.0,109.5,Ay,3.1,2024-11-21 14:01,0.0,0.0
2024-11-21 08:41:52.411000000,Ig,2.0,0.0,90.8,Ig,4.4,2024-11-21 14:10,4.2,1.9
2024-11-21 08:52:16.232000000,Ay,2.0,0.0,109.5,Ay,3.3,2024-11-21 14:21,0.0,0.8
2024-11-21 08:59:46.389000000,Ig,2.0,0.0,90.9,Ig,4.5,2024-11-21 14:30,4.0,1.4
2024-11-21 09:00:34.220000000,Ay,2.0,0.0,110.3,Ay,3.3,2024-11-20 15:41,0.0,0.0
2024-11-21 09:10:15.830000000,Ay,2.0,0.0,111.0,Ay,3.3,2024-11-21 14:41,0.0,0.9
2024-11-21 09:12:10.330000000,Ay,2.0,0.0,110.3,Ay,3.3,2024-11-20 15:41,0.0,0.0
2024-11-21 09:14:52.327000000,Ay,2.0,0.0,110.3,Ay,3.3,2024-11-20 15:41,0.0,0.0
2024-11-22 04:44:32.181000000,Ay,2.0,0.0,110.3,Ay,3.3,2024-11-20 15:41,0.0,0.0
2024-11-22 11:39:02.921000000,ZK,2.0,0.0,110.3,ZK,3.3,2024-11-20 15:41,0.0,0.0
2024-11-22 11:40:03.132000000,ZK,2.0,0.0,110.3,ZK,3.3,2024-11-20 15:41,0.0,0.0
2024-11-22 11:40:33.029000000,Te,1.0,0.0,0.0,Te,8.1,2010-09-13 22:46,0.0,0.0
2024-11-22 11:45:38.143000000,Te,1.0,0.0,0.0,Te,8.2,2010-09-13 22:51,0.0,0.0
2024-11-22 11:52:15.809000000,Ay,2.0,0.0,105.6,Ay,3.6,2024-11-22 17:21,0.0,3.0
2024-11-22 11:56:58.550000000,Te,1.0,0.0,0.0,Te,8.2,2024-11-22 17:22,0.0,0.0
2024-11-22 12:08:47.112000000,Te,3.0,0.0,0.0,Te,8.2,2024-11-22 17:29,0.0,0.0
2024-11-22 12:09:09.685000000,Te,5.0,0.0,0.0,Te,8.9,2024-11-22 17:36,0.0,0.0
2024-11-22 12:10:15.352000000,Ay,2.0,0.0,104.6,Ay,3.6,2024-11-22 17:41,0.0,2.4
2024-11-22 12:20:43.643000000,Te,6.0,0.0,0.0,Te,10.0,2024-11-22 17:43,0.0,0.0
2024-11-22 12:23:45.081000000,Te,8.0,0.0,0.0,Te,10.5,2024-11-22 17:50,0.0,0.0
2024-11-22 12:31:14.853000000,Ay,2.0,0.0,105.3,Ay,3.5,2024-11-22 18:01,0.0,2.6
2024-11-22 12:35:44.353000000,Te,10.0,0.0,0.0,Te,10.0,2024-11-22 17:57,0.0,0.0
2024-11-22 12:36:07.404000000,Te,12.0,0.0,0.0,Te,9.5,2024-11-22 18:04,0.0,0.0
2024-11-22 12:50:43.528000000,Te,14.0,0.0,0.0,Te,9.2,2024-11-22 18:11,0.0,0.0
2024-11-22 12:51:05.429000000,Te,16.0,0.0,0.0,Te,9.0,2024-11-22 18:18,0.0,0.0
2024-11-22 12:52:15.384000000,Ay,2.0,0.0,104.9,Ay,3.1,2024-11-22 18:21,0.0,2.9
2024-11-22 13:05:43.530000000,Te,17.0,0.0,0.0,Te,8.7,2024-11-22 18:25,0.0,0.0
2024-11-22 13:06:03.398000000,Te,19.0,0.0,0.0,Te,8.5,2024-11-22 18:32,0.0,0.0
2024-11-22 13:10:15.706000000,Ay,2.0,0.0,104.4,Ay,3.4,2024-11-22 18:41,0.0,1.2
2024-11-22 13:17:44.624000000,Te,21.0,0.0,0.0,Te,8.4,2024-11-22 18:39,0.0,0.0
2024-11-22 13:18:05.814000000,Te,23.0,0.0,0.0,Te,8.3,2024-11-22 18:46,0.0,0.0
2024-11-22 13:31:13.952000000,Ay,2.0,0.0,106.6,Ay,3.3,2024-11-22 19:01,0.0,0.1
2024-11-22 13:32:43.042000000,Te,25.0,0.0,0.0,Te,8.2,2024-11-22 18:53,0.0,0.0
2024-11-22 13:33:05.689000000,Te,27.0,0.0,0.0,Te,8.1,2024-11-22 19:00,0.0,0.0
2024-11-22 13:38:44.725000000,Te,28.0,0.0,0.0,Te,8.0,2024-11-22 19:07,0.0,0.0
2024-11-22 13:47:45.021000000,Te,30.0,0.0,0.0,Te,8.0,2024-11-22 19:14,0.0,0.0
2024-11-22 13:52:15.059000000,Ay,2.0,0.0,105.2,Ay,3.6,2024-11-22 19:21,0.0,1.1
2024-11-22 14:02:45.635000000,Te,32.0,0.0,0.0,Te,8.0,2024-11-22 19:21,0.0,0.0
2024-11-22 14:03:08.366000000,Te,34.0,0.0,0.0,Te,8.0,2024-11-22 19:28,0.0,0.0
2024-11-22 14:10:13.224000000,Ay,2.0,0.0,105.7,Ay,2.9,2024-11-22 19:41,0.0,2.1
2024-11-22 14:14:44.337000000,Te,36.0,0.0,0.0,Te,7.9,2024-11-22 19:35,0.0,0.0
2024-11-22 14:15:07.090000000,Te,38.0,0.0,0.0,Te,7.9,2024-11-22 19:42,0.0,0.0
2024-11-22 14:20:46.062000000,Te,40.0,0.0,0.0,Te,7.8,2024-11-22 19:49,0.0,0.0
2024-11-22 14:29:44.981000000,Te,41.0,0.0,0.0,Te,7.8,2024-11-22 19:56,0.0,0.0
2024-11-22 14:31:14.989000000,Ay,2.0,0.0,104.7,Ay,2.9,2024-11-22 20:01,0.0,0.3
2024-11-22 14:41:45.578000000,Te,43.0,0.0,0.0,Te,7.7,2024-11-22 20:03,0.0,0.0
2024-11-22 14:42:06.981000000,Te,45.0,0.0,0.0,Te,7.6,2024-11-22 20:10,0.0,0.0
2024-11-22 14:52:13.708000000,Ay,2.0,0.0,105.6,Ay,2.9,2024-11-22 20:21,0.0,0.8
2024-11-22 14:53:43.409000000,Te,47.0,0.0,0.0,Te,7.7,2024-11-22 20:17,0.0,0.0
2024-11-22 14:56:44.658000000,Te,48.0,0.0,0.0,Te,7.6,2024-11-22 20:24,0.0,0.0
2024-11-22 15:08:44.274000000,Te,50.0,0.0,0.0,Te,7.6,2024-11-22 20:31,0.0,0.0
2024-11-22 15:10:14.429000000,Ay,2.0,0.0,103.7,Ay,2.5,2024-11-22 20:41,0.0,3.4
2024-11-22 15:11:44.547000000,Te,52.0,0.0,0.0,Te,7.6,2024-11-22 20:38,0.0,0.0
2024-11-22 15:20:45.114000000,Te,54.0,0.0,0.0,Te,7.5,2024-11-22 20:45,0.0,0.0
2024-11-22 15:23:44.720000000,Te,56.0,0.0,0.0,Te,7.5,2024-11-22 20:52,0.0,0.0
2024-11-22 15:31:14.879000000,Ay,2.0,0.0,101.8,Ay,2.6,2024-11-22 21:01,0.0,0.7
2024-11-22 15:32:44.974000000,Te,57.0,0.0,0.0,Te,7.5,2024-11-22 20:59,0.0,0.0
2024-11-22 15:44:44.996000000,Te,59.0,0.0,0.0,Te,7.5,2024-11-22 21:06,0.0,0.0
2024-11-22 15:45:07.791000000,Te,61.0,0.0,0.0,Te,7.5,2024-11-22 21:13,0.0,0.0
2024-11-22 15:52:15.234000000,Ay,2.0,0.0,105.8,Ay,2.8,2024-11-22 21:21,0.0,0.9
2024-11-22 15:56:44.728000000,Te,63.0,0.0,0.0,Te,7.4,2024-11-22 21:20,0.0,0.0
2024-11-22 15:59:45.570000000,Te,64.0,0.0,0.0,Te,7.5,2024-11-22 21:27,0.0,0.0
2024-11-22 16:10:15.642000000,Ay,2.0,0.0,104.8,Ay,2.7,2024-11-22 21:41,0.0,0.0
2024-11-22 16:11:46.365000000,Te,66.0,0.0,0.0,Te,7.3,2024-11-22 21:34,0.0,0.0
2024-11-22 16:14:44.844000000,Te,68.0,0.0,0.0,Te,7.4,2024-11-22 21:41,0.0,0.0
2024-11-22 16:26:45.335000000,Te,70.0,0.0,0.0,Te,7.4,2024-11-22 21:48,0.0,0.0
2024-11-22 16:27:08.687000000,Te,72.0,0.0,0.0,Te,7.4,2024-11-22 21:55,0.0,0.0
2024-11-22 16:31:13.726000000,Ay,2.0,0.0,106.1,Ay,2.5,2024-11-22 22:01,0.0,0.6
2024-11-22 16:38:44.899000000,Te,74.0,0.0,0.0,Te,7.3,2024-11-22 22:02,0.0,0.0
2024-11-22 16:41:43.951000000,Te,75.0,0.0,0.0,Te,7.3,2024-11-22 22:09,0.0,0.0
2024-11-22 16:50:44.979000000,Te,77.0,0.0,0.0,Te,7.1,2024-11-22 22:16,0.0,0.0
2024-11-22 16:52:13.452000000,Ay,2.0,0.0,106.8,Ay,1.1,2024-11-22 22:21,0.0,0.5
2024-11-22 16:56:45.317000000,Te,79.0,0.0,0.0,Te,7.2,2024-11-22 22:23,0.0,0.0
2024-11-22 17:05:45.078000000,Te,81.0,0.0,0.0,Te,7.2,2024-11-22 22:30,0.0,0.0
2024-11-22 17:10:13.459000000,Ay,2.0,0.0,107.6,Ay,1.2,2024-11-22 22:41,0.0,2.1
2024-11-22 17:20:44.988000000,Te,83.0,0.0,0.0,Te,7.1,2024-11-22 22:37,0.0,0.0
2024-11-22 17:21:08.410000000,Te,85.0,0.0,0.0,Te,7.1,2024-11-22 22:44,0.0,0.0
2024-11-22 17:23:45.289000000,Te,86.0,0.0,0.0,Te,7.0,2024-11-22 22:51,0.0,0.0
2024-11-22 17:31:13.036000000,Ay,2.0,0.0,108.0,Ay,1.7,2024-11-22 23:01,0.0,0.0
2024-11-22 17:32:45.144000000,Te,88.0,0.0,0.0,Te,7.0,2024-11-22 22:58,0.0,0.0
2024-11-22 17:44:45.326000000,Te,90.0,0.0,0.0,Te,7.1,2024-11-22 23:05,0.0,0.0
2024-11-22 17:45:08.163000000,Te,92.0,0.0,0.0,Te,7.1,2024-11-22 23:12,0.0,0.0
2024-11-22 17:52:14.855000000,Ay,2.0,0.0,107.3,Ay,1.9,2024-11-22 23:21,0.0,0.0
2024-11-22 17:59:45.111000000,Te,94.0,0.0,0.0,Te,6.9,2024-11-22 23:19,0.0,0.0
2024-11-22 18:00:08.838000000,Te,95.0,0.0,0.0,Te,7.0,2024-11-22 23:26,0.0,0.0
2024-11-22 18:10:12.928000000,Ay,2.0,0.0,103.9,Ay,1.5,2024-11-22 23:41,0.0,0.4
2024-11-22 18:11:44.680000000,Te,97.0,0.0,0.0,Te,7.1,2024-11-22 23:33,0.0,0.0
2024-11-22 18:12:07.816000000,Te,99.0,0.0,0.0,Te,7.0,2024-11-22 23:40,0.0,0.0
2024-11-22 18:23:43.103000000,Te,101.0,0.0,0.0,Te,7.0,2024-11-22 23:47,0.0,0.0
2024-11-22 18:26:44.969000000,Te,102.0,0.0,0.0,Te,6.9,2024-11-22 23:54,0.0,0.0
2024-11-22 18:31:14.603000000,Ay,2.0,0.0,104.4,Ay,1.5,2024-11-23 00:01,0.0,0.0
2024-11-22 18:35:44.778000000,Te,104.0,0.0,0.0,Te,6.9,2024-11-23 00:01,0.0,0.0
2024-11-22 18:41:44.566000000,Te,106.0,0.0,0.0,Te,7.0,2024-11-23 00:08,0.0,0.0
2024-11-22 18:50:45.026000000,Te,108.0,0.0,0.0,Te,6.9,2024-11-23 00:15,0.0,0.0
2024-11-22 18:52:14.523000000,Ay,2.0,0.0,105.3,Ay,1.2,2024-11-23 00:21,0.0,0.4
2024-11-22 19:02:43.466000000,Te,110.0,0.0,0.0,Te,6.8,2024-11-23 00:22,0.0,0.0
2024-11-22 19:03:05.270000000,Te,112.0,0.0,0.0,Te,6.8,2024-11-23 00:29,0.0,0.0
2024-11-22 19:08:43.596000000,Te,113.0,0.0,0.0,Te,6.8,2024-11-23 00:36,0.0,0.0
2024-11-22 19:10:14.949000000,Ay,2.0,0.0,104.4,Ay,1.4,2024-11-23 00:41,0.0,0.5
2024-11-22 19:17:44.583000000,Te,115.0,0.0,0.0,Te,6.7,2024-11-23 00:43,0.0,0.0
2024-11-22 19:23:43.693000000,Te,117.0,0.0,0.0,Te,6.7,2024-11-23 00:50,0.0,0.0
2024-11-22 19:31:14.873000000,Ay,2.0,0.0,106.2,Ay,1.3,2024-11-23 01:01,0.0,0.7
2024-11-22 19:32:44.472000000,Te,119.0,0.0,0.0,Te,6.7,2024-11-23 00:57,0.0,0.0
2024-11-22 19:47:44.878000000,Te,121.0,0.0,0.0,Te,6.6,2024-11-23 01:04,0.0,0.0
2024-11-22 19:48:07.614000000,Te,123.0,0.0,0.0,Te,6.7,2024-11-23 01:11,0.0,0.0
2024-11-22 19:50:45.102000000,Te,124.0,0.0,0.0,Te,6.6,2024-11-23 01:18,0.0,0.0
2024-11-22 19:52:15.001000000,Ay,2.0,0.0,105.0,Ay,1.0,2024-11-23 01:21,0.0,0.3
2024-11-22 19:59:44.953000000,Te,126.0,0.0,0.0,Te,6.6,2024-11-23 01:25,0.0,0.0
2024-11-22 20:10:15.322000000,Ay,2.0,0.0,104.0,Ay,1.0,2024-11-23 01:41,0.0,0.0
2024-11-22 20:11:43.596000000,Te,128.0,0.0,0.0,Te,6.7,2024-11-23 01:32,0.0,0.0
2024-11-22 20:12:07.072000000,Te,130.0,0.0,0.0,Te,6.6,2024-11-23 01:39,0.0,0.0
2024-11-22 20:23:45.004000000,Te,131.0,0.0,0.0,Te,6.5,2024-11-23 01:46,0.0,0.0
2024-11-22 20:26:44.814000000,Te,133.0,0.0,0.0,Te,6.5,2024-11-23 01:53,0.0,0.0
2024-11-22 20:31:13.509000000,Ay,2.0,0.0,105.3,Ay,1.2,2024-11-23 02:01,0.0,1.2
2024-11-22 20:35:43.003000000,Te,135.0,0.0,0.0,Te,6.5,2024-11-23 02:00,0.0,0.0
2024-11-22 20:41:43.478000000,Te,137.0,0.0,0.0,Te,6.5,2024-11-23 02:07,0.0,0.0
2024-11-22 20:50:43.337000000,Te,139.0,0.0,0.0,Te,6.5,2024-11-23 02:14,0.0,0.0
2024-11-22 20:52:13.189000000,Ay,2.0,0.0,105.0,Ay,1.5,2024-11-23 02:21,0.0,0.6
2024-11-22 20:53:44.783000000,Te,140.0,0.0,0.0,Te,6.4,2024-11-23 02:21,0.0,0.0
2024-11-22 21:02:44.491000000,Te,141.0,0.0,0.0,Te,6.4,2024-11-23 02:29,0.0,0.0
2024-11-22 21:08:45.179000000,Te,141.0,0.0,0.0,Te,6.4,2024-11-23 02:36,0.0,0.0
2024-11-22 21:10:15.099000000,Ay,2.0,0.0,104.5,Ay,1.0,2024-11-23 02:41,0.0,0.1
2024-11-22 21:14:45.117000000,Te,141.0,0.0,0.0,Te,6.4,2024-11-23 02:43,0.0,0.0
2024-11-22 21:23:44.782000000,Te,141.0,0.0,0.0,Te,6.3,2024-11-23 02:50,0.0,0.0
2024-11-22 21:29:44.493000000,Te,141.0,0.0,0.0,Te,6.3,2024-11-23 02:57,0.0,0.0
2024-11-22 21:31:15.537000000,Ay,2.0,0.0,105.3,Ay,0.9,2024-11-23 03:01,0.0,0.0
2024-11-22 21:35:44.946000000,Te,141.0,0.0,0.0,Te,6.3,2024-11-23 03:04,0.0,0.0
2024-11-22 21:44:45.008000000,Te,141.0,0.0,0.0,Te,6.2,2024-11-23 03:11,0.0,0.0
2024-11-22 21:50:42.962000000,Te,141.0,0.0,0.0,Te,6.3,2024-11-23 03:18,0.0,0.0
2024-11-22 21:52:14.953000000,Ay,2.0,0.0,104.2,Ay,0.2,2024-11-23 03:21,0.0,0.8
2024-11-22 21:56:44.575000000,Te,141.0,0.0,0.0,Te,6.2,2024-11-23 03:25,0.0,0.0
2024-11-22 22:05:44.622000000,Te,141.0,0.0,0.0,Te,6.2,2024-11-23 03:32,0.0,0.0
2024-11-22 22:10:12.974000000,Ay,2.0,0.0,102.3,Ay,0.3,2024-11-23 03:41,0.0,0.0
2024-11-22 22:11:45.080000000,Te,141.0,0.0,0.0,Te,6.3,2024-11-23 03:39,0.0,0.0
2024-11-22 22:17:43.839000000,Te,141.0,0.0,0.0,Te,6.2,2024-11-23 03:46,0.0,0.0
2024-11-22 22:26:45.071000000,Te,141.0,0.0,0.0,Te,6.1,2024-11-23 03:53,0.0,0.0
2024-11-22 22:31:15.295000000,Ay,2.0,0.0,102.1,Ay,0.2,2024-11-23 04:01,0.0,0.3
2024-11-22 22:32:44.704000000,Te,141.0,0.0,0.0,Te,6.1,2024-11-23 04:00,0.0,0.0
2024-11-22 22:38:43.410000000,Te,141.0,0.0,0.0,Te,6.1,2024-11-23 04:07,0.0,0.0
2024-11-22 22:47:44.492000000,Te,141.0,0.0,0.0,Te,6.0,2024-11-23 04:14,0.0,0.0
2024-11-22 22:52:14.716000000,Ay,2.0,0.0,103.5,Ay,0.0,2024-11-23 04:21,0.0,0.0
2024-11-22 22:53:45.129000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 04:21,0.0,0.0
2024-11-22 22:59:44.104000000,Te,141.0,0.0,0.0,Te,6.0,2024-11-23 04:28,0.0,0.0
2024-11-22 23:08:44.823000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 04:35,0.0,0.0
2024-11-22 23:10:15.060000000,Ay,2.0,0.0,103.5,Ay,-0.3,2024-11-23 04:41,0.0,0.1
2024-11-22 23:14:43.426000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 04:42,0.0,0.0
2024-11-22 23:20:44.904000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 04:49,0.0,0.0
2024-11-22 23:29:43.178000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 04:56,0.0,0.0
2024-11-22 23:31:14.754000000,Ay,2.0,0.0,102.6,Ay,-0.2,2024-11-23 05:01,0.0,2.3
2024-11-22 23:35:44.478000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 05:03,0.0,0.0
2024-11-22 23:41:43.509000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 05:10,0.0,0.0
2024-11-22 23:50:43.763000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 05:17,0.0,0.0
2024-11-22 23:52:15.202000000,Ay,2.0,0.0,103.3,Ay,-0.1,2024-11-23 05:21,0.0,0.1
2024-11-22 23:56:45.330000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 05:24,0.0,0.0
2024-11-23 00:10:12.566000000,Ay,2.0,0.0,102.7,Ay,-0.6,2024-11-23 05:41,0.0,0.1
2024-11-23 00:11:42.644000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 05:38,0.0,0.0
2024-11-23 00:17:42.170000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 05:45,0.0,0.0
2024-11-23 00:23:40.975000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 05:52,0.0,0.0
2024-11-23 00:31:12.804000000,Ay,2.0,0.0,103.0,Ay,-0.5,2024-11-23 06:01,0.0,0.0
2024-11-23 00:32:43.216000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 05:59,0.0,0.0
2024-11-23 00:38:41.721000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 06:06,0.0,0.0
2024-11-23 00:44:43.705000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 06:13,0.0,0.0
2024-11-23 00:52:13.038000000,Ay,2.0,0.0,104.5,Ay,-1.0,2024-11-23 06:21,0.0,0.0
2024-11-23 00:53:42.922000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 06:20,0.0,0.0
2024-11-23 00:59:43.931000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 06:27,0.0,0.0
2024-11-23 01:05:41.794000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 06:34,0.0,0.0
2024-11-23 01:10:12.321000000,Ay,2.0,0.0,102.8,Ay,-0.8,2024-11-23 06:41,0.0,0.0
2024-11-23 01:14:42.865000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 06:41,0.0,0.0
2024-11-23 01:20:41.676000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 06:48,0.0,0.0
2024-11-23 01:26:42.960000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 06:55,0.0,0.0
2024-11-23 01:31:11.336000000,Ay,2.0,0.0,102.5,Ay,-1.3,2024-11-23 07:01,0.0,0.0
2024-11-23 01:35:42.903000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:02,0.0,0.0
2024-11-23 01:41:41.255000000,Te,141.0,0.0,0.0,Te,5.3,2024-11-23 07:09,0.0,0.0
2024-11-23 01:47:43.895000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:16,0.0,0.0
2024-11-23 01:52:13.418000000,Ay,2.0,0.0,101.0,Ay,-0.9,2024-11-23 07:21,0.0,0.2
2024-11-23 01:56:43.025000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:23,0.0,0.0
2024-11-23 02:02:43.036000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:30,0.0,0.0
2024-11-23 02:08:41.941000000,Te,141.0,0.0,0.0,Te,5.3,2024-11-23 07:37,0.0,0.0
2024-11-23 02:10:13.111000000,Ay,2.0,0.0,102.4,Ay,-1.0,2024-11-23 07:41,0.0,0.0
2024-11-23 02:17:41.117000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:44,0.0,0.0
2024-11-23 02:23:43.504000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:51,0.0,0.0
2024-11-23 02:29:42.725000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 07:58,0.0,0.0
2024-11-23 02:31:13.373000000,Ay,3.0,0.0,73.3,Ay,-0.6,2024-11-23 08:01,0.0,0.4
2024-11-23 02:38:43.193000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 08:05,0.0,0.0
2024-11-23 02:44:43.039000000,Te,141.0,0.0,0.0,Te,5.4,2024-11-23 08:12,0.0,0.0
2024-11-23 02:50:43.285000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 08:19,0.0,0.0
2024-11-23 02:52:13.272000000,Ay,3.0,0.0,75.7,Ay,-0.3,2024-11-23 08:21,0.0,1.6
2024-11-23 02:59:42.714000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 08:26,0.0,0.0
2024-11-23 03:05:41.068000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 08:33,0.0,0.0
2024-11-23 03:10:11.059000000,Ay,3.0,0.0,70.2,Ay,-0.6,2024-11-23 08:41,0.0,1.4
2024-11-23 03:11:43.527000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 08:40,0.0,0.0
2024-11-23 03:20:43.367000000,Te,141.0,0.0,0.0,Te,5.5,2024-11-23 08:47,0.0,0.0
2024-11-23 03:26:43.137000000,Te,141.0,0.0,0.0,Te,5.6,2024-11-23 08:54,0.0,0.0
2024-11-23 03:31:12.500000000,Ay,3.0,0.0,73.8,Ay,-0.4,2024-11-23 09:01,0.0,2.2
2024-11-23 03:32:42.321000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 09:01,0.0,0.0
2024-11-23 03:41:41.364000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 09:08,0.0,0.0
2024-11-23 03:47:42.915000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 09:15,0.0,0.0
2024-11-23 03:53:40.763000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 09:22,0.0,0.0
2024-11-23 03:55:12.963000000,Ay,5.0,0.0,67.9,Ay,0.2,2024-11-23 09:21,0.0,1.1
2024-11-23 04:02:41.580000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 09:29,0.0,0.0
2024-11-23 04:08:41.720000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 09:36,0.0,0.0
2024-11-23 04:14:41.757000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 09:43,0.0,0.0
2024-11-23 04:19:12.398000000,Ay,8.0,0.0,79.7,Ay,0.2,2024-11-23 09:41,0.0,1.3
2024-11-23 04:23:41.299000000,Te,141.0,0.0,0.0,Te,5.8,2024-11-23 09:50,0.0,0.0
2024-11-23 04:29:43.186000000,Te,141.0,0.0,0.0,Te,5.7,2024-11-23 09:57,0.0,0.0
2024-11-23 04:31:12.632000000,Ay,12.0,0.0,79.5,Ay,0.2,2024-11-23 10:01,0.0,1.7
2024-11-23 04:35:42.392000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 10:04,0.0,0.0
2024-11-23 04:44:43.286000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 10:11,0.0,0.0
2024-11-23 04:50:43.209000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 10:18,0.0,0.0
2024-11-23 04:55:13.138000000,Ay,15.0,0.0,55.7,Ay,0.6,2024-11-23 10:21,0.0,3.4
2024-11-23 04:56:43.353000000,Te,141.0,0.0,0.0,Te,5.9,2024-11-23 10:25,0.0,0.0
